Customer_Index,tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,InternetService_Fiber optic,Churn_Probability,Risk_Tier,Churn_Actual,Churn_Predicted,Top_3_Drivers,Recommended_Action
941,3,83.75,247.25,0,0,1,0.67647415,High Risk,1,1,charges_per_tenure (+0.684) | InternetService_Fiber optic (+0.245) | Contract_Two year (+0.205),Priority call — offer annual plan + early loyalty reward
207,2,50.15,115.1,0,0,0,0.6757773,High Risk,1,1,charges_per_tenure (+0.899) | SeniorCitizen (+0.285) | Contract_Two year (+0.202),Priority call — offer annual plan + early loyalty reward
859,18,74.15,1345.75,0,0,1,0.67548233,High Risk,0,1,PaymentMethod_Electronic check (+0.275) | InternetService_Fiber optic (+0.245) | Contract_Two year (+0.220),Priority call — personalised retention offer
529,21,86.5,1808.7,0,0,1,0.6741466,High Risk,1,1,PaymentMethod_Electronic check (+0.296) | InternetService_Fiber optic (+0.254) | Contract_Two year (+0.223),Priority call — service quality review + plan optimisation
1173,1,20.15,20.15,0,0,0,0.67357445,High Risk,1,1,charges_per_tenure (+1.013) | Contract_Two year (+0.199) | Contract_One year (+0.196),Priority call — offer annual plan + early loyalty reward
25,38,74.95,2869.85,0,0,1,0.6733676,High Risk,1,1,InternetService_Fiber optic (+0.310) | Contract_Two year (+0.293) | Contract_One year (+0.282),Priority call — personalised retention offer
1108,16,74.3,1178.25,0,0,1,0.6732742,High Risk,1,1,InternetService_Fiber optic (+0.244) | SeniorCitizen (+0.217) | Contract_Two year (+0.205),Priority call — personalised retention offer
975,3,69.55,222.3,0,0,1,0.6718043,High Risk,1,1,charges_per_tenure (+0.761) | InternetService_Fiber optic (+0.213) | Contract_Two year (+0.205),Priority call — offer annual plan + early loyalty reward
204,32,81.1,2619.25,0,0,1,0.67166334,High Risk,0,1,Contract_Two year (+0.262) | InternetService_Fiber optic (+0.253) | Contract_One year (+0.238),Priority call — service quality review + plan optimisation
1295,2,54.15,101.65,0,0,0,0.6716014,High Risk,0,1,charges_per_tenure (+1.182) | Contract_Two year (+0.195) | Contract_One year (+0.179),Priority call — offer annual plan + early loyalty reward
52,52,106.5,5621.85,1,0,1,0.67090803,High Risk,0,1,InternetService_Fiber optic (+0.250) | PaymentMethod_Electronic check (+0.225) | MonthlyCharges (+0.182),Priority call — service quality review + plan optimisation
732,3,35.2,108.95,0,0,0,0.6708229,High Risk,1,1,charges_per_tenure (+0.602) | PhoneService (+0.218) | Contract_Two year (+0.215),Priority call — offer annual plan + early loyalty reward
799,3,25.25,58.9,0,0,0,0.67048395,High Risk,1,1,PhoneService (+0.320) | PaymentMethod_Electronic check (+0.312) | Contract_Two year (+0.191),Priority call — offer annual plan + early loyalty reward
578,31,94.5,2979.2,0,0,1,0.6695252,High Risk,0,1,InternetService_Fiber optic (+0.279) | PaymentMethod_Electronic check (+0.270) | Contract_Two year (+0.211),Priority call — service quality review + plan optimisation
1046,5,90.35,434.5,0,0,1,0.6684283,High Risk,0,1,charges_per_tenure (+1.046) | InternetService_Fiber optic (+0.223) | Contract_Two year (+0.206),Priority call — offer annual plan + early loyalty reward
1132,34,94.25,3217.55,0,0,1,0.66780597,High Risk,1,1,InternetService_Fiber optic (+0.254) | PaymentMethod_Electronic check (+0.231) | Contract_Two year (+0.222),Priority call — service quality review + plan optimisation
165,35,24.15,812.5,0,0,0,0.66568184,High Risk,0,1,PhoneService (+0.526) | MonthlyCharges (+0.313) | PaymentMethod_Electronic check (+0.304),Priority call — personalised retention offer
905,40,105.95,4335.2,1,0,1,0.6650093,High Risk,0,1,MonthlyCharges (+0.411) | InternetService_Fiber optic (+0.211) | MultipleLines (+0.178),Priority call — service quality review + plan optimisation
172,11,72.9,818.45,0,0,1,0.6630248,High Risk,0,1,InternetService_Fiber optic (+0.236) | PaymentMethod_Electronic check (+0.225) | Contract_Two year (+0.202),Priority call — offer annual plan + early loyalty reward
154,13,98.15,1230.25,0,0,1,0.66293234,High Risk,1,1,MonthlyCharges (+0.386) | InternetService_Fiber optic (+0.281) | charges_per_tenure (+0.270),Priority call — service quality review + plan optimisation
345,11,78.1,864.85,0,0,1,0.6626991,High Risk,0,1,InternetService_Fiber optic (+0.276) | Contract_Two year (+0.191) | Contract_One year (+0.187),Priority call — offer annual plan + early loyalty reward
709,50,83.4,4113.7,0,0,1,0.66233385,High Risk,0,1,Contract_Two year (+0.385) | Contract_One year (+0.273) | InternetService_Fiber optic (+0.264),Priority call — service quality review + plan optimisation
685,1,29.15,29.15,0,0,0,0.6615471,High Risk,0,1,charges_per_tenure (+1.120) | PhoneService (+0.348) | Contract_Two year (+0.196),Priority call — offer annual plan + early loyalty reward
103,20,49.6,939.8,0,0,0,0.6614937,High Risk,0,1,PaymentMethod_Electronic check (+0.368) | TotalCharges (+0.259) | Contract_Two year (+0.229),Priority call — personalised retention offer
849,18,95.15,1779.95,0,0,1,0.6612399,High Risk,1,1,charges_per_tenure (+0.427) | InternetService_Fiber optic (+0.298) | Contract_Two year (+0.158),Priority call — service quality review + plan optimisation
786,20,96.55,1901.65,0,0,1,0.6610664,High Risk,0,1,charges_per_tenure (+0.320) | PaymentMethod_Electronic check (+0.293) | InternetService_Fiber optic (+0.274),Priority call — service quality review + plan optimisation
1142,15,86.2,1270.2,0,0,1,0.659913,High Risk,1,1,charges_per_tenure (+0.383) | PaymentMethod_Electronic check (+0.270) | InternetService_Fiber optic (+0.264),Priority call — service quality review + plan optimisation
1008,7,48.8,349.8,0,0,0,0.6567789,High Risk,0,1,PaymentMethod_Electronic check (+0.298) | charges_per_tenure (+0.280) | Contract_Two year (+0.188),Priority call — offer annual plan + early loyalty reward
449,31,93.8,3019.5,0,0,1,0.65535176,High Risk,1,1,PaymentMethod_Electronic check (+0.325) | InternetService_Fiber optic (+0.273) | MonthlyCharges (+0.234),Priority call — service quality review + plan optimisation
208,31,91.15,2995.45,0,0,1,0.65497625,High Risk,1,1,InternetService_Fiber optic (+0.293) | Contract_Two year (+0.260) | PaymentMethod_Electronic check (+0.254),Priority call — service quality review + plan optimisation
473,33,80.6,2656.5,0,0,1,0.65273166,High Risk,1,1,InternetService_Fiber optic (+0.264) | Contract_Two year (+0.260) | Contract_One year (+0.240),Priority call — service quality review + plan optimisation
1311,10,70.0,740.0,0,0,1,0.6513748,High Risk,1,1,InternetService_Fiber optic (+0.237) | PaymentMethod_Electronic check (+0.232) | Contract_Two year (+0.199),Priority call — offer annual plan + early loyalty reward
471,23,90.6,1943.2,0,0,1,0.6511937,High Risk,1,1,PaymentMethod_Electronic check (+0.324) | InternetService_Fiber optic (+0.255) | Contract_Two year (+0.222),Priority call — service quality review + plan optimisation
1263,47,99.7,4747.2,0,0,1,0.64843595,Medium Risk,0,1,InternetService_Fiber optic (+0.297) | Contract_Two year (+0.263) | PaymentMethod_Electronic check (+0.213),Proactive email — annual contract upgrade incentive
374,13,48.75,633.4,0,0,0,0.64816606,Medium Risk,1,1,PhoneService (+0.281) | Contract_Two year (+0.234) | PaperlessBilling (+0.162),Proactive email — annual contract upgrade incentive
921,25,69.3,1813.1,0,0,1,0.64664966,Medium Risk,0,1,PaymentMethod_Electronic check (+0.302) | Contract_Two year (+0.262) | InternetService_Fiber optic (+0.235),Proactive email — annual contract upgrade incentive
1237,51,106.8,5498.8,1,0,1,0.644691,Medium Risk,0,1,MonthlyCharges (+0.311) | InternetService_Fiber optic (+0.247) | StreamingMovies (+0.193),Check-in call — satisfaction survey + usage review
1198,1,20.5,20.5,0,0,0,0.643921,Medium Risk,0,1,charges_per_tenure (+1.017) | tenure (+0.204) | Contract_Two year (+0.196),Proactive email — annual contract upgrade incentive
100,4,57.2,223.75,0,0,0,0.6431059,Medium Risk,0,1,charges_per_tenure (+0.752) | PhoneService (+0.362) | Contract_Two year (+0.204),Proactive email — annual contract upgrade incentive
1152,1,19.45,19.45,0,0,0,0.64052147,Medium Risk,0,1,charges_per_tenure (+0.873) | TotalCharges (+0.222) | Contract_Two year (+0.207),Proactive email — annual contract upgrade incentive
1269,25,69.75,1729.35,0,0,1,0.64015055,Medium Risk,0,1,PaymentMethod_Electronic check (+0.361) | Contract_Two year (+0.254) | InternetService_Fiber optic (+0.249),Proactive email — annual contract upgrade incentive
820,1,19.45,19.45,0,0,0,0.63901246,Medium Risk,0,1,charges_per_tenure (+0.704) | Contract_Two year (+0.205) | Contract_One year (+0.183),Proactive email — annual contract upgrade incentive
706,1,20.35,20.35,0,0,0,0.6373133,Medium Risk,0,1,charges_per_tenure (+0.890) | tenure (+0.197) | Contract_Two year (+0.196),Proactive email — annual contract upgrade incentive
698,17,80.85,1400.85,0,0,1,0.6369405,Medium Risk,1,1,PaymentMethod_Electronic check (+0.295) | InternetService_Fiber optic (+0.259) | Contract_Two year (+0.201),Proactive email — annual contract upgrade incentive
22,1,49.3,49.3,0,0,0,0.6349815,Medium Risk,0,1,charges_per_tenure (+0.869) | Contract_Two year (+0.182) | PaymentMethod_Electronic check (+0.177),Proactive email — annual contract upgrade incentive
897,48,108.1,5067.45,0,1,1,0.63280743,Medium Risk,0,1,MonthlyCharges (+0.527) | tenure (+0.260) | InternetService_Fiber optic (+0.232),Check-in call — satisfaction survey + usage review
606,33,105.35,3465.05,0,0,1,0.62891656,Medium Risk,0,1,InternetService_Fiber optic (+0.303) | Contract_Two year (+0.196) | SeniorCitizen (+0.169),Proactive email — annual contract upgrade incentive
101,8,54.4,475.1,0,0,0,0.62826407,Medium Risk,0,1,PaymentMethod_Electronic check (+0.321) | charges_per_tenure (+0.319) | Contract_Two year (+0.184),Proactive email — annual contract upgrade incentive
608,46,103.15,4594.65,1,0,1,0.6272336,Medium Risk,0,1,PaymentMethod_Electronic check (+0.231) | InternetService_Fiber optic (+0.230) | MonthlyCharges (+0.225),Check-in call — satisfaction survey + usage review
330,57,104.9,5913.95,0,0,1,0.6266478,Medium Risk,0,1,InternetService_Fiber optic (+0.329) | MonthlyCharges (+0.307) | Contract_Two year (+0.221),Proactive email — annual contract upgrade incentive
247,7,76.45,503.6,0,0,1,0.62632,Medium Risk,1,1,charges_per_tenure (+0.690) | InternetService_Fiber optic (+0.229) | Contract_Two year (+0.200),Proactive email — annual contract upgrade incentive
102,43,104.3,4451.85,1,0,1,0.6231751,Medium Risk,0,1,MonthlyCharges (+0.396) | InternetService_Fiber optic (+0.215) | MultipleLines (+0.195),Check-in call — satisfaction survey + usage review
335,7,34.5,279.25,0,0,0,0.62310517,Medium Risk,1,1,charges_per_tenure (+0.400) | PhoneService (+0.334) | PaymentMethod_Electronic check (+0.278),Proactive email — annual contract upgrade incentive
713,8,43.35,371.4,0,0,0,0.6225731,Medium Risk,0,1,PhoneService (+0.291) | Contract_Two year (+0.214) | SeniorCitizen (+0.200),Proactive email — annual contract upgrade incentive
527,12,78.95,927.35,0,0,1,0.6221452,Medium Risk,1,1,InternetService_Fiber optic (+0.253) | PaymentMethod_Electronic check (+0.229) | Contract_Two year (+0.192),Proactive email — annual contract upgrade incentive
1013,3,69.15,235.0,0,0,0,0.6199579,Medium Risk,0,1,charges_per_tenure (+0.992) | Contract_Two year (+0.192) | Contract_One year (+0.158),Proactive email — annual contract upgrade incentive
1369,1,24.0,24.0,0,0,0,0.6193486,Medium Risk,0,1,charges_per_tenure (+1.132) | Contract_Two year (+0.190) | Contract_One year (+0.176),Proactive email — annual contract upgrade incentive
840,55,96.75,5238.9,0,0,1,0.61919904,Medium Risk,1,1,InternetService_Fiber optic (+0.317) | PaymentMethod_Electronic check (+0.314) | Contract_Two year (+0.240),Proactive email — annual contract upgrade incentive
347,34,56.25,1765.95,0,0,0,0.61797386,Medium Risk,0,1,PhoneService (+0.433) | Contract_Two year (+0.354) | PaymentMethod_Electronic check (+0.273),Proactive email — annual contract upgrade incentive
1197,24,78.85,1772.25,0,0,1,0.6174593,Medium Risk,1,1,PaymentMethod_Electronic check (+0.283) | InternetService_Fiber optic (+0.234) | Contract_Two year (+0.224),Proactive email — annual contract upgrade incentive
1057,32,91.05,2871.5,0,0,1,0.6173104,Medium Risk,0,1,PaymentMethod_Electronic check (+0.302) | InternetService_Fiber optic (+0.262) | Contract_Two year (+0.262),Proactive email — annual contract upgrade incentive
227,69,99.45,7007.6,0,0,1,0.6165844,Medium Risk,1,1,MonthlyCharges (+0.438) | InternetService_Fiber optic (+0.301) | Contract_Two year (+0.274),Proactive email — annual contract upgrade incentive
666,38,101.15,3956.7,0,0,1,0.6163211,Medium Risk,0,1,InternetService_Fiber optic (+0.309) | Contract_Two year (+0.231) | MultipleLines (+0.172),Proactive email — annual contract upgrade incentive
268,32,80.35,2596.15,0,0,1,0.6158537,Medium Risk,1,1,InternetService_Fiber optic (+0.297) | Contract_Two year (+0.258) | Contract_One year (+0.222),Proactive email — annual contract upgrade incentive
651,13,79.8,973.45,0,0,1,0.6150788,Medium Risk,1,1,InternetService_Fiber optic (+0.291) | PaymentMethod_Electronic check (+0.237) | Contract_Two year (+0.201),Proactive email — annual contract upgrade incentive
1223,6,50.35,314.55,0,0,0,0.6145149,Medium Risk,0,1,PaymentMethod_Electronic check (+0.272) | charges_per_tenure (+0.194) | Contract_Two year (+0.191),Proactive email — annual contract upgrade incentive
413,45,89.3,4192.15,0,0,1,0.61289006,Medium Risk,0,1,InternetService_Fiber optic (+0.336) | Contract_Two year (+0.294) | Contract_One year (+0.212),Proactive email — annual contract upgrade incentive
810,1,62.05,62.05,0,0,0,0.61256397,Medium Risk,1,1,charges_per_tenure (+1.654) | Contract_Two year (+0.190) | MultipleLines (+0.168),Proactive email — annual contract upgrade incentive
1234,1,19.65,19.65,0,0,0,0.6124355,Medium Risk,0,1,charges_per_tenure (+0.859) | Contract_Two year (+0.207) | Contract_One year (+0.201),Proactive email — annual contract upgrade incentive
720,10,110.1,1043.3,0,0,1,0.6121931,Medium Risk,1,1,charges_per_tenure (+0.673) | InternetService_Fiber optic (+0.247) | Contract_Two year (+0.169),Proactive email — annual contract upgrade incentive
625,7,74.35,533.6,0,0,1,0.6117847,Medium Risk,0,1,charges_per_tenure (+0.752) | InternetService_Fiber optic (+0.232) | Contract_Two year (+0.199),Proactive email — annual contract upgrade incentive
801,16,89.05,1448.6,0,0,1,0.6108025,Medium Risk,1,1,charges_per_tenure (+0.316) | InternetService_Fiber optic (+0.306) | Contract_Two year (+0.205),Proactive email — annual contract upgrade incentive
467,27,101.25,2754.45,0,0,1,0.61054087,Medium Risk,1,1,InternetService_Fiber optic (+0.230) | Contract_Two year (+0.220) | PaymentMethod_Electronic check (+0.216),Proactive email — annual contract upgrade incentive
371,1,19.55,19.55,0,0,0,0.61053675,Medium Risk,0,1,charges_per_tenure (+0.845) | Contract_Two year (+0.207) | Contract_One year (+0.202),Proactive email — annual contract upgrade incentive
551,14,90.45,1266.1,0,0,1,0.60979444,Medium Risk,1,1,InternetService_Fiber optic (+0.278) | Contract_Two year (+0.217) | SeniorCitizen (+0.188),Proactive email — annual contract upgrade incentive
57,9,75.85,647.5,0,0,1,0.60816437,Medium Risk,0,1,charges_per_tenure (+0.421) | InternetService_Fiber optic (+0.258) | Contract_Two year (+0.194),Proactive email — annual contract upgrade incentive
452,4,105.65,443.9,1,0,1,0.607563,Medium Risk,1,1,charges_per_tenure (+0.799) | InternetService_Fiber optic (+0.197) | Contract_Two year (+0.166),Check-in call — satisfaction survey + usage review
233,3,86.05,244.85,0,0,1,0.6067156,Medium Risk,0,1,charges_per_tenure (+0.865) | InternetService_Fiber optic (+0.223) | Contract_Two year (+0.208),Proactive email — annual contract upgrade incentive
623,54,90.05,4931.8,0,0,1,0.6065356,Medium Risk,0,1,Contract_Two year (+0.381) | InternetService_Fiber optic (+0.290) | Contract_One year (+0.229),Proactive email — annual contract upgrade incentive
674,24,88.95,2072.75,0,0,1,0.60618687,Medium Risk,0,1,InternetService_Fiber optic (+0.266) | Contract_Two year (+0.222) | Contract_One year (+0.208),Proactive email — annual contract upgrade incentive
